winner,wyId,label,team1_id,team1_name,team2_id,team2_name,team1_goals,team2_goals,avgHome,avgAway,UnderdogMatch,HomeUnderdog,AwayUnderdog
1611,2499853,"Watford - Manchester United, 2 - 4",1644,Watford,1611,Manchester United,2,4,5.148571428571429,1.7085714285714286,1,1,0
1631,2499852,"Leicester City - Tottenham Hotspur, 2 - 1",1631,Leicester City,1624,Tottenham Hotspur,2,1,4.837142857142857,1.7542857142857142,1,1,0
1625,2499841,"Huddersfield Town - Manchester City, 1 - 2",1673,Huddersfield Town,1625,Manchester City,1,2,16.357142857142858,1.1885714285714286,1,1,0
1609,2499839,"Burnley - Arsenal, 0 - 1",1646,Burnley,1609,Arsenal,0,1,5.977142857142857,1.57,1,1,0
1611,2499843,"Manchester United - Brighton & Hove Albion, 1 - 0",1611,Manchester United,1651,Brighton & Hove Albion,1,0,1.1914285714285713,18.924285714285713,1,0,1
0,2499847,"Tottenham Hotspur - West Bromwich Albion, 1 - 1",1624,Tottenham Hotspur,1627,West Bromwich Albion,1,1,1.2557142857142858,13.478571428571428,1,0,1
1611,2499836,"Manchester United - Newcastle United, 4 - 1",1611,Manchester United,1613,Newcastle United,4,1,1.282857142857143,12.571428571428571,1,0,1
1625,2499834,"Leicester City - Manchester City, 0 - 2",1631,Leicester City,1625,Manchester City,0,2,8.865714285714287,1.3385714285714287,1,1,0
1612,2499835,"Liverpool - Southampton, 3 - 0",1612,Liverpool,1619,Southampton,3,0,1.407142857142857,8.445714285714285,1,0,1
1610,2499838,"West Bromwich Albion - Chelsea, 0 - 4",1627,West Bromwich Albion,1610,Chelsea,0,4,6.2371428571428575,1.5914285714285714,1,1,0
1625,2499822,"Manchester City - Arsenal, 3 - 1",1625,Manchester City,1609,Arsenal,3,1,1.43,6.998571428571428,1,0,1
1624,2499827,"Tottenham Hotspur - Crystal Palace, 1 - 0",1624,Tottenham Hotspur,1628,Crystal Palace,1,0,1.2842857142857143,11.211428571428572,1,0,1
1612,2499828,"West Ham United - Liverpool, 1 - 4",1633,West Ham United,1612,Liverpool,1,4,5.182857142857143,1.6628571428571428,1,1,0
1646,2499824,"Southampton - Burnley, 0 - 1",1619,Southampton,1646,Burnley,0,1,1.657142857142857,6.244285714285715,1,0,1
1610,2499809,"AFC Bournemouth - Chelsea, 0 - 1",1659,AFC Bournemouth,1610,Chelsea,0,1,5.491428571428571,1.622857142857143,1,1,0
1609,2499810,"Arsenal - Swansea City, 2 - 1",1609,Arsenal,10531,Swansea City,2,1,1.24,12.285714285714286,1,0,1
1612,2499815,"Liverpool - Huddersfield Town, 3 - 0",1612,Liverpool,1673,Huddersfield Town,3,0,1.2457142857142858,12.5,1,0,1
1625,2499818,"West Bromwich Albion - Manchester City, 2 - 3",1627,West Bromwich Albion,1625,Manchester City,2,3,11.987142857142857,1.2557142857142858,1,1,0
