winner,wyId,label,team1_id,team1_name,team2_id,team2_name,team1_goals,team2_goals,avgHome,avgAway,UnderdogMatch,HomeUnderdog,AwayUnderdog
696,2565798,"Deportivo Alav\u00e9s - Levante, 1 - 0",696,Deportivo Alav\u00e9s,695,Levante,1,0,1.7957142857142858,4.928571428571429,1,0,1
0,2565807,"Las Palmas - Barcelona, 1 - 1",714,Las Palmas,676,Barcelona,1,1,13.39,1.197142857142857,1,1,0
679,2565800,"Atl\u00e9tico Madrid - Legan\u00e9s, 4 - 0",679,Atl\u00e9tico Madrid,712,Legan\u00e9s,4,0,1.2485714285714287,16.821428571428573,1,0,1
691,2565799,"Espanyol - Real Madrid, 1 - 0",691,Espanyol,675,Real Madrid,1,0,6.1414285714285715,1.532857142857143,1,1,0
674,2565795,"Valencia - Real Sociedad, 2 - 1",674,Valencia,687,Real Sociedad,2,1,1.6914285714285713,4.7299999999999995,1,0,1
678,2565788,"Athletic Club - M\u00e1laga, 2 - 1",678,Athletic Club,683,M\u00e1laga,2,1,1.6985714285714286,5.464285714285714,1,0,1
676,2565791,"Barcelona - Girona, 6 - 1",676,Barcelona,756,Girona,6,1,1.1414285714285712,19.107142857142858,1,0,1
675,2565796,"Real Madrid - Deportivo Alav\u00e9s, 4 - 0",675,Real Madrid,696,Deportivo Alav\u00e9s,4,0,1.1457142857142857,17.12857142857143,1,0,1
675,2565707,"Legan\u00e9s - Real Madrid, 1 - 3",712,Legan\u00e9s,675,Real Madrid,1,3,11.271428571428572,1.2742857142857142,1,1,0
675,2565780,"Real Betis - Real Madrid, 3 - 5",684,Real Betis,675,Real Madrid,3,5,8.235714285714286,1.3314285714285714,1,1,0
679,2565787,"Atl\u00e9tico Madrid - Athletic Club, 2 - 0",679,Atl\u00e9tico Madrid,678,Athletic Club,2,0,1.4357142857142857,8.852857142857143,1,0,1
687,2565783,"Real Sociedad - Levante, 3 - 0",687,Real Sociedad,695,Levante,3,0,1.5985714285714285,5.462857142857143,1,0,1
676,2565781,"Eibar - Barcelona, 0 - 2",701,Eibar,676,Barcelona,0,2,6.692857142857143,1.4814285714285713,1,1,0
674,2565771,"Valencia - Levante, 3 - 1",674,Valencia,695,Levante,3,1,1.51,6.2785714285714285,1,0,1
0,2565777,"Barcelona - Getafe, 0 - 0",676,Barcelona,698,Getafe,0,0,1.11,21.5,1,0,1
680,2565775,"Sevilla - Girona, 1 - 0",680,Sevilla,756,Girona,1,0,1.6828571428571428,4.912857142857143,1,0,1
675,2565772,"Real Madrid - Real Sociedad, 5 - 2",675,Real Madrid,687,Real Sociedad,5,2,1.2314285714285713,10.464285714285714,1,0,1
679,2565776,"M\u00e1laga - Atl\u00e9tico Madrid, 0 - 1",683,M\u00e1laga,679,Atl\u00e9tico Madrid,0,1,6.944285714285714,1.5742857142857143,1,1,0
696,2565769,"Villarreal - Deportivo Alav\u00e9s, 1 - 2",682,Villarreal,696,Deportivo Alav\u00e9s,1,2,1.6742857142857142,5.355714285714286,1,0,1
0,2565774,"Athletic Club - Las Palmas, 0 - 0",678,Athletic Club,714,Las Palmas,0,0,1.4528571428571428,7.115714285714286,1,0,1
679,2565760,"Atl\u00e9tico Madrid - Valencia, 1 - 0",679,Atl\u00e9tico Madrid,674,Valencia,1,0,1.4928571428571429,6.9471428571428575,1,0,1
0,2565759,"Espanyol - Barcelona, 1 - 1",691,Espanyol,676,Barcelona,1,1,9.242857142857142,1.34,1,1,0
