winner,wyId,label,team1_id,team1_name,team2_id,team2_name,team1_goals,team2_goals,avgHome,avgAway,UnderdogMatch,HomeUnderdog,AwayUnderdog
3172,2576149,"Roma - Atalanta, 1 - 2",3158,Roma,3172,Atalanta,1,2,1.71,4.958571428571428,1,0,1
3157,2576151,"Milan - Crotone, 1 - 0",3157,Milan,3197,Crotone,1,0,1.342857142857143,9.157142857142857,1,0,1
3187,2576152,"Napoli - Hellas Verona, 2 - 0",3187,Napoli,3194,Hellas Verona,2,0,1.1171428571428572,23.045714285714286,1,0,1
3162,2576155,"SPAL - Lazio, 2 - 5",3204,SPAL,3162,Lazio,2,5,6.388571428571429,1.5414285714285714,1,1,0
3159,2576144,"Hellas Verona - Juventus, 1 - 3",3194,Hellas Verona,3159,Juventus,1,3,14.93,1.2214285714285713,1,1,0
3173,2576139,"Atalanta - Cagliari, 1 - 2",3172,Atalanta,3173,Cagliari,1,2,1.4457142857142857,7.585714285714285,1,0,1
0,2576146,"Roma - Sassuolo, 1 - 1",3158,Roma,3315,Sassuolo,1,1,1.2985714285714287,10.201428571428572,1,0,1
3164,2576147,"Sampdoria - SPAL, 2 - 0",3164,Sampdoria,3204,SPAL,2,0,1.6942857142857142,4.952857142857143,1,0,1
3187,2576142,"Crotone - Napoli, 0 - 1",3197,Crotone,3187,Napoli,0,1,13.557142857142857,1.2242857142857142,1,1,0
3193,2576131,"Genoa - Benevento, 1 - 0",3193,Genoa,3219,Benevento,1,0,1.437142857142857,8.375714285714286,1,0,1
3187,2576135,"Napoli - Sampdoria, 3 - 2",3187,Napoli,3164,Sampdoria,3,2,1.2671428571428571,10.875714285714286,1,0,1
3315,2576136,"Sassuolo - Internazionale, 1 - 0",3315,Sassuolo,3161,Internazionale,1,0,4.815714285714286,1.7514285714285713,1,1,0
3163,2576138,"Udinese - Hellas Verona, 4 - 0",3163,Udinese,3194,Hellas Verona,4,0,1.6728571428571428,5.24,1,0,1
3162,2576133,"Lazio - Crotone, 4 - 0",3162,Lazio,3197,Crotone,4,0,1.227142857142857,13.338571428571429,1,0,1
3159,2576121,"Bologna - Juventus, 0 - 3",3166,Bologna,3159,Juventus,0,3,7.295714285714285,1.447142857142857,1,1,0
0,2576123,"Fiorentina - Genoa, 0 - 0",3176,Fiorentina,3193,Genoa,0,0,1.5985714285714285,5.727142857142857,1,0,1
3194,2576124,"Hellas Verona - Milan, 3 - 0",3194,Hellas Verona,3157,Milan,3,0,5.577142857142857,1.5885714285714285,1,1,0
3158,2576126,"Roma - Cagliari, 1 - 0",3158,Roma,3173,Cagliari,1,0,1.2485714285714287,12.285714285714286,1,0,1
3187,2576128,"Torino - Napoli, 1 - 3",3185,Torino,3187,Napoli,1,3,5.195714285714286,1.66,1,1,0
3163,2576125,"Internazionale - Udinese, 1 - 3",3161,Internazionale,3163,Udinese,1,3,1.3314285714285714,9.57857142857143,1,0,1
3185,2576113,"Lazio - Torino, 1 - 3",3162,Lazio,3185,Torino,1,3,1.5,6.265714285714286,1,0,1
3157,2576114,"Milan - Bologna, 2 - 1",3157,Milan,3166,Bologna,2,1,1.52,6.962857142857143,1,0,1
0,2576115,"Napoli - Fiorentina, 0 - 0",3187,Napoli,3176,Fiorentina,0,0,1.36,8.19,1,0,1
3163,2576118,"Udinese - Benevento, 2 - 0",3163,Udinese,3219,Benevento,2,0,1.4885714285714287,6.804285714285714,1,0,1
0,2576110,"Chievo - Roma, 0 - 0",3165,Chievo,3158,Roma,0,0,5.435714285714286,1.6314285714285715,1,1,0
